CalSim,Matched_inflow,Year,Month,vic_val,qmap_preAdj,qmap_postAdj
UNIMP_SJ,I_MLRTN,1921,10,18.85618393070655,32.7442467577846,32.7442467577846
UNIMP_SJ,I_MLRTN,1921,11,8.751083522526335,14.21378764610021,14.21378764610021
UNIMP_SJ,I_MLRTN,1921,12,26.603898179045096,40.8602185037706,40.8602185037706
UNIMP_SJ,I_MLRTN,1922,1,149.98746866711127,137.83010144883352,137.83010144883352
UNIMP_SJ,I_MLRTN,1922,2,190.41566391518344,134.84919088244123,134.84919088244123
UNIMP_SJ,I_MLRTN,1922,3,344.5790860928864,225.6600726920121,225.6600726920121
UNIMP_SJ,I_MLRTN,1922,4,280.6967296823698,269.89954838544344,269.89954838544344
UNIMP_SJ,I_MLRTN,1922,5,617.9527441109533,585.6293413488231,585.6293413488231
UNIMP_SJ,I_MLRTN,1922,6,571.749502917557,539.583800801813,539.583800801813
UNIMP_SJ,I_MLRTN,1922,7,82.68509266229093,189.36505756803118,189.36505756803118
UNIMP_SJ,I_MLRTN,1922,8,5.611051996926671,45.54214096908954,45.54214096908954
UNIMP_SJ,I_MLRTN,1922,9,3.5634082174758306,10.865893687134434,10.865893687134434
UNIMP_SJ,I_MLRTN,1922,10,4.927231082896226,10.601701707757698,10.601701707757698
UNIMP_SJ,I_MLRTN,1922,11,9.173888427718854,14.449415582460633,14.449415582460633
UNIMP_SJ,I_MLRTN,1922,12,24.14917944219996,35.41802924860969,35.41802924860969
UNIMP_SJ,I_MLRTN,1923,1,14.888242596796948,16.21294732601138,16.21294732601138
UNIMP_SJ,I_MLRTN,1923,2,36.09982804568229,49.54300437028032,49.54300437028032
UNIMP_SJ,I_MLRTN,1923,3,63.07456057357128,75.0961396902371,75.0961396902371
UNIMP_SJ,I_MLRTN,1923,4,109.53490611843702,132.79594748271973,132.79594748271973
UNIMP_SJ,I_MLRTN,1923,5,206.6423804540437,241.11641224024103,241.11641224024103
UNIMP_SJ,I_MLRTN,1923,6,74.24136141793609,153.18416114809676,153.18416114809676
UNIMP_SJ,I_MLRTN,1923,7,7.143256637402985,43.400001525878906,43.400001525878906
UNIMP_SJ,I_MLRTN,1923,8,3.649743271740185,13.762081395770801,13.762081395770801
UNIMP_SJ,I_MLRTN,1923,9,10.175296682423548,42.2526296877498,42.2526296877498
UNIMP_SJ,I_MLRTN,1923,10,30.10824973700657,53.25433100727528,53.25433100727528
UNIMP_SJ,I_MLRTN,1923,11,27.06194692838937,34.354386488650185,34.354386488650185
UNIMP_SJ,I_MLRTN,1923,12,24.79141855315084,36.06185691497592,36.06185691497592
UNIMP_SJ,I_MLRTN,1924,1,353.9456104234976,272.46345573654344,272.46345573654344
UNIMP_SJ,I_MLRTN,1924,2,230.6576332706006,154.6082122733592,154.6082122733592
UNIMP_SJ,I_MLRTN,1924,3,271.4344825907846,202.05822079401838,202.05822079401838
UNIMP_SJ,I_MLRTN,1924,4,217.47683038719427,211.9185270592838,211.9185270592838
UNIMP_SJ,I_MLRTN,1924,5,454.5270730170682,450.3438285273512,450.3438285273512
UNIMP_SJ,I_MLRTN,1924,6,668.8012821003732,570.5993055234807,570.5993055234807
UNIMP_SJ,I_MLRTN,1924,7,214.62721591358277,317.50693463803145,317.50693463803145
UNIMP_SJ,I_MLRTN,1924,8,14.722580332951166,81.80791246101086,81.80791246101086
UNIMP_SJ,I_MLRTN,1924,9,4.126409176936886,14.036322872909983,14.036322872909983
UNIMP_SJ,I_MLRTN,1924,10,3.709559085134413,8.136113950359123,8.136113950359123
UNIMP_SJ,I_MLRTN,1924,11,16.785004079980933,22.01981867203369,22.01981867203369
UNIMP_SJ,I_MLRTN,1924,12,87.28272886309946,84.442404306321,84.442404306321
UNIMP_SJ,I_MLRTN,1925,1,88.34771564782571,83.96353993023399,83.96353993023399
UNIMP_SJ,I_MLRTN,1925,2,95.15066795941016,87.35487287179942,87.35487287179942
UNIMP_SJ,I_MLRTN,1925,3,218.77995934337247,163.59448980788486,163.59448980788486
UNIMP_SJ,I_MLRTN,1925,4,426.5908128652414,378.60582033675166,378.60582033675166
UNIMP_SJ,I_MLRTN,1925,5,944.4355229890195,816.4737615606641,816.4737615606641
UNIMP_SJ,I_MLRTN,1925,6,580.5866269344993,544.5025615752833,544.5025615752833
UNIMP_SJ,I_MLRTN,1925,7,272.8972893903847,332.2135923572336,332.2135923572336
UNIMP_SJ,I_MLRTN,1925,8,24.39035818921987,122.95614918865088,122.95614918865088
UNIMP_SJ,I_MLRTN,1925,9,8.514696058242098,36.53275785862016,36.53275785862016
UNIMP_SJ,I_MLRTN,1925,10,5.426331669700013,10.797244157716365,10.797244157716365
UNIMP_SJ,I_MLRTN,1925,11,9.21614506157224,14.472965080846604,14.472965080846604
UNIMP_SJ,I_MLRTN,1925,12,20.98411392533509,32.88688087138419,32.88688087138419
UNIMP_SJ,I_MLRTN,1926,1,45.2381644741236,52.92659577008996,52.92659577008996
UNIMP_SJ,I_MLRTN,1926,2,12.972662559533628,11.534496291694376,11.534496291694376
UNIMP_SJ,I_MLRTN,1926,3,28.46195410393459,23.332318712402092,23.332318712402092
UNIMP_SJ,I_MLRTN,1926,4,66.06270418508772,73.044775083193,73.044775083193
UNIMP_SJ,I_MLRTN,1926,5,123.92506571081984,177.97412677481168,177.97412677481168
UNIMP_SJ,I_MLRTN,1926,6,411.9365946419309,411.11981043649195,411.11981043649195
UNIMP_SJ,I_MLRTN,1926,7,202.76752719681195,313.95058768339663,313.95058768339663
UNIMP_SJ,I_MLRTN,1926,8,11.24062512837732,71.90489914868333,71.90489914868333
UNIMP_SJ,I_MLRTN,1926,9,4.165616798643393,14.699999809265137,14.699999809265137
UNIMP_SJ,I_MLRTN,1926,10,6.076796622287918,12.450079474386241,12.450079474386241
UNIMP_SJ,I_MLRTN,1926,11,16.003015940479063,21.837689513041454,21.837689513041454
UNIMP_SJ,I_MLRTN,1926,12,15.67798435442241,23.85815418521378,23.85815418521378
UNIMP_SJ,I_MLRTN,1927,1,54.31540660180316,63.48034360235714,63.48034360235714
UNIMP_SJ,I_MLRTN,1927,2,55.42603151473587,65.4760457689779,65.4760457689779
UNIMP_SJ,I_MLRTN,1927,3,145.20346671414123,111.502336736469,111.502336736469
UNIMP_SJ,I_MLRTN,1927,4,430.4643598162469,380.49148483150975,380.49148483150975
UNIMP_SJ,I_MLRTN,1927,5,597.9632339429216,545.3105306650132,545.3105306650132
UNIMP_SJ,I_MLRTN,1927,6,135.99097019641542,222.87267561188514,222.87267561188514
UNIMP_SJ,I_MLRTN,1927,7,12.39916395528494,64.94153985098514,64.94153985098514
UNIMP_SJ,I_MLRTN,1927,8,3.896478989612553,14.966399296186871,14.966399296186871
UNIMP_SJ,I_MLRTN,1927,9,3.193762303758392,5.698071520490889,5.698071520490889
UNIMP_SJ,I_MLRTN,1927,10,3.115054727022615,4.298923043984946,4.298923043984946
UNIMP_SJ,I_MLRTN,1927,11,28.454133060701324,38.358421020696895,38.358421020696895
UNIMP_SJ,I_MLRTN,1927,12,29.79464232086423,43.90559016895088,43.90559016895088
UNIMP_SJ,I_MLRTN,1928,1,33.64339890281402,41.45478146767247,41.45478146767247
UNIMP_SJ,I_MLRTN,1928,2,20.806521069085207,36.397052876794284,36.397052876794284
UNIMP_SJ,I_MLRTN,1928,3,58.280767822044005,74.50065014932764,74.50065014932764
UNIMP_SJ,I_MLRTN,1928,4,202.77195287444647,203.7060910074474,203.7060910074474
UNIMP_SJ,I_MLRTN,1928,5,333.279670173891,325.3780113184117,325.3780113184117
UNIMP_SJ,I_MLRTN,1928,6,249.49253881968343,320.0823077393476,320.0823077393476
UNIMP_SJ,I_MLRTN,1928,7,21.391427851908038,99.57501380956937,99.57501380956937
UNIMP_SJ,I_MLRTN,1928,8,4.358061574903636,23.30800547945937,23.30800547945937
UNIMP_SJ,I_MLRTN,1928,9,3.4806526581782573,10.199797032731837,10.199797032731837
UNIMP_SJ,I_MLRTN,1928,10,3.2951542186874283,5.856798725044887,5.856798725044887
UNIMP_SJ,I_MLRTN,1928,11,7.309023083636,12.068218179380546,12.068218179380546
UNIMP_SJ,I_MLRTN,1928,12,507.80174475924144,420.1729618004511,420.1729618004511
UNIMP_SJ,I_MLRTN,1929,1,71.7725522300374,77.32272809382357,77.32272809382357
UNIMP_SJ,I_MLRTN,1929,2,62.53071368565787,67.38270495274455,67.38270495274455
UNIMP_SJ,I_MLRTN,1929,3,232.6875052880592,175.53096852369694,175.53096852369694
UNIMP_SJ,I_MLRTN,1929,4,227.57481631091048,222.6293764191548,222.6293764191548
UNIMP_SJ,I_MLRTN,1929,5,300.8053209256191,314.77844598946217,314.77844598946217
UNIMP_SJ,I_MLRTN,1929,6,279.40989939747004,336.2163686333846,336.2163686333846
UNIMP_SJ,I_MLRTN,1929,7,45.10064475847302,164.0466145240635,164.0466145240635
UNIMP_SJ,I_MLRTN,1929,8,5.2059970411231165,42.026545203887785,42.026545203887785
UNIMP_SJ,I_MLRTN,1929,9,8.72318435970727,37.73617170617755,37.73617170617755
UNIMP_SJ,I_MLRTN,1929,10,8.752622469745628,17.638724343271942,17.638724343271942
UNIMP_SJ,I_MLRTN,1929,11,24.612813167463,33.53308309467115,33.53308309467115
UNIMP_SJ,I_MLRTN,1929,12,15.514476710447942,23.38034317604456,23.38034317604456
UNIMP_SJ,I_MLRTN,1930,1,129.84860772390795,122.68002729380107,122.68002729380107
