CalSim,Matched_inflow,Year,Month,vic_val,qmap_preAdj,qmap_postAdj
UNIMP_SJ,I_MLRTN,1921,10,7.932012670688301,16.86941412867154,16.86941412867154
UNIMP_SJ,I_MLRTN,1921,11,9.930230639656909,14.729553459244503,14.729553459244503
UNIMP_SJ,I_MLRTN,1921,12,29.076836951708565,43.48610223370598,43.48610223370598
UNIMP_SJ,I_MLRTN,1922,1,378.1172972679832,364.6544205314926,364.6544205314926
UNIMP_SJ,I_MLRTN,1922,2,282.03256771535195,196.50346907160684,196.50346907160684
UNIMP_SJ,I_MLRTN,1922,3,368.5779792659762,231.9064330837104,231.9064330837104
UNIMP_SJ,I_MLRTN,1922,4,479.51877116792826,383.43663730677383,383.43663730677383
UNIMP_SJ,I_MLRTN,1922,5,877.2233994693114,789.261597904077,789.261597904077
UNIMP_SJ,I_MLRTN,1922,6,956.9780481557324,826.919634920535,826.919634920535
UNIMP_SJ,I_MLRTN,1922,7,471.21374990459566,462.9798292046263,462.9798292046263
UNIMP_SJ,I_MLRTN,1922,8,57.29651353768136,158.3443871015438,158.3443871015438
UNIMP_SJ,I_MLRTN,1922,9,7.166966417345653,32.09010884539449,32.09010884539449
UNIMP_SJ,I_MLRTN,1922,10,4.574438192615379,10.080204633727922,10.080204633727922
UNIMP_SJ,I_MLRTN,1922,11,21.18096170843728,28.34901232262067,28.34901232262067
UNIMP_SJ,I_MLRTN,1922,12,21.387715820249525,32.92758674336715,32.92758674336715
UNIMP_SJ,I_MLRTN,1923,1,113.07949657328972,92.18050415081012,92.18050415081012
UNIMP_SJ,I_MLRTN,1923,2,128.76667973147343,102.20247499771638,102.20247499771638
UNIMP_SJ,I_MLRTN,1923,3,177.80953515966286,135.74331324118975,135.74331324118975
UNIMP_SJ,I_MLRTN,1923,4,143.53982443548577,153.59660171024134,153.59660171024134
UNIMP_SJ,I_MLRTN,1923,5,358.3553948153282,370.1334654872426,370.1334654872426
UNIMP_SJ,I_MLRTN,1923,6,166.14822448537788,260.7792047951599,260.7792047951599
UNIMP_SJ,I_MLRTN,1923,7,14.221184240004977,69.58928759647517,69.58928759647517
UNIMP_SJ,I_MLRTN,1923,8,3.8594548574804057,14.920465665160473,14.920465665160473
UNIMP_SJ,I_MLRTN,1923,9,3.03804082329757,5.4704888235531,5.4704888235531
UNIMP_SJ,I_MLRTN,1923,10,3.3667338718787434,5.9448991264468125,5.9448991264468125
UNIMP_SJ,I_MLRTN,1923,11,12.770377423520978,16.741655818816813,16.741655818816813
UNIMP_SJ,I_MLRTN,1923,12,39.16551245334757,51.05194500731964,51.05194500731964
UNIMP_SJ,I_MLRTN,1924,1,66.71830112344193,74.73151395053105,74.73151395053105
UNIMP_SJ,I_MLRTN,1924,2,77.28655855094733,83.78126907787231,83.78126907787231
UNIMP_SJ,I_MLRTN,1924,3,140.36487097196792,111.28814096507192,111.28814096507192
UNIMP_SJ,I_MLRTN,1924,4,235.6242465513645,232.6221765159232,232.6221765159232
UNIMP_SJ,I_MLRTN,1924,5,319.30101206552416,322.1875948182084,322.1875948182084
UNIMP_SJ,I_MLRTN,1924,6,356.6050598488525,363.735523084282,363.735523084282
UNIMP_SJ,I_MLRTN,1924,7,104.97306317767794,206.9987687066121,206.9987687066121
UNIMP_SJ,I_MLRTN,1924,8,6.444244150323058,51.41738164350382,51.41738164350382
UNIMP_SJ,I_MLRTN,1924,9,4.089470207460216,13.704965807147563,13.704965807147563
UNIMP_SJ,I_MLRTN,1924,10,7.827014241113448,16.767977370022585,16.767977370022585
UNIMP_SJ,I_MLRTN,1924,11,6.987680444188965,10.978922738717317,10.978922738717317
UNIMP_SJ,I_MLRTN,1924,12,26.20188617528761,37.402625975483254,37.402625975483254
