CalSim,Matched_inflow,Year,Month,vic_val,qmap_preAdj,qmap_postAdj
UNIMP_SJ,I_MLRTN,1921,10,5.533290818512707,10.852068601163442,10.852068601163442
UNIMP_SJ,I_MLRTN,1921,11,29.771578009619525,39.23957264708947,39.23957264708947
UNIMP_SJ,I_MLRTN,1921,12,14.590670644972464,19.783253344589827,19.783253344589827
UNIMP_SJ,I_MLRTN,1922,1,19.73254110987331,23.393402548134627,23.393402548134627
UNIMP_SJ,I_MLRTN,1922,2,27.19167430866106,41.89914412979507,41.89914412979507
UNIMP_SJ,I_MLRTN,1922,3,64.61407890300609,75.28738013610841,75.28738013610841
UNIMP_SJ,I_MLRTN,1922,4,119.25097831097474,141.1866528005658,141.1866528005658
UNIMP_SJ,I_MLRTN,1922,5,212.12259698708667,242.30571316893682,242.30571316893682
UNIMP_SJ,I_MLRTN,1922,6,145.9926794956455,241.45790305104967,241.45790305104967
UNIMP_SJ,I_MLRTN,1922,7,19.36254674456692,90.0071566917313,90.0071566917313
UNIMP_SJ,I_MLRTN,1922,8,4.321641019002755,22.427631040312317,22.427631040312317
UNIMP_SJ,I_MLRTN,1922,9,3.486547643512968,10.34199341705347,10.34199341705347
UNIMP_SJ,I_MLRTN,1922,10,67.38046867890104,126.08289088418445,126.08289088418445
UNIMP_SJ,I_MLRTN,1922,11,10.296158412817512,15.088217389712804,15.088217389712804
UNIMP_SJ,I_MLRTN,1922,12,44.87521348240467,57.46746105303236,57.46746105303236
UNIMP_SJ,I_MLRTN,1923,1,48.44561687471381,59.04700013608658,59.04700013608658
UNIMP_SJ,I_MLRTN,1923,2,70.89049595150453,81.15997894688455,81.15997894688455
UNIMP_SJ,I_MLRTN,1923,3,215.08335257993468,163.06813116456127,163.06813116456127
UNIMP_SJ,I_MLRTN,1923,4,241.51949696950635,233.88086744835414,233.88086744835414
UNIMP_SJ,I_MLRTN,1923,5,517.1862002219126,494.9232858932266,494.9232858932266
UNIMP_SJ,I_MLRTN,1923,6,553.8206190599469,527.1392695961688,527.1392695961688
UNIMP_SJ,I_MLRTN,1923,7,71.07360101043284,185.78784109374564,185.78784109374564
UNIMP_SJ,I_MLRTN,1923,8,6.6110960735346485,51.92911314970715,51.92911314970715
UNIMP_SJ,I_MLRTN,1923,9,3.4702730723827964,10.194580317127127,10.194580317127127
UNIMP_SJ,I_MLRTN,1923,10,17.010019947457458,28.67457107974235,28.67457107974235
UNIMP_SJ,I_MLRTN,1923,11,41.7216133280446,56.03108115911661,56.03108115911661
UNIMP_SJ,I_MLRTN,1923,12,78.07199776979189,82.75474329180058,82.75474329180058
UNIMP_SJ,I_MLRTN,1924,1,42.14703455313433,47.09881894480091,47.09881894480091
UNIMP_SJ,I_MLRTN,1924,2,31.36017506991257,46.08793442600555,46.08793442600555
UNIMP_SJ,I_MLRTN,1924,3,169.40957939092775,128.485588799377,128.485588799377
UNIMP_SJ,I_MLRTN,1924,4,149.00145432221038,159.3443598236171,159.3443598236171
UNIMP_SJ,I_MLRTN,1924,5,217.17146896961668,243.40140493612964,243.40140493612964
UNIMP_SJ,I_MLRTN,1924,6,235.35597670161448,309.48738058648485,309.48738058648485
UNIMP_SJ,I_MLRTN,1924,7,35.84111461281668,157.29931148428093,157.29931148428093
UNIMP_SJ,I_MLRTN,1924,8,5.08745684968711,41.89124633439426,41.89124633439426
UNIMP_SJ,I_MLRTN,1924,9,5.147231290500893,20.030900575903242,20.030900575903242
UNIMP_SJ,I_MLRTN,1924,10,19.693797526139456,33.317610741924334,33.317610741924334
UNIMP_SJ,I_MLRTN,1924,11,12.302764294862069,16.542912292995513,16.542912292995513
UNIMP_SJ,I_MLRTN,1924,12,14.858960250855882,20.715069885924393,20.715069885924393
UNIMP_SJ,I_MLRTN,1925,1,27.44915916266486,31.26326910216606,31.26326910216606
UNIMP_SJ,I_MLRTN,1925,2,20.33381191431728,35.24750781813198,35.24750781813198
UNIMP_SJ,I_MLRTN,1925,3,339.7347269468904,223.88351140744948,223.88351140744948
UNIMP_SJ,I_MLRTN,1925,4,143.03505434674852,152.6203453259516,152.6203453259516
UNIMP_SJ,I_MLRTN,1925,5,478.7132443509092,491.5228263159671,491.5228263159671
UNIMP_SJ,I_MLRTN,1925,6,123.07961749262049,211.00875212455256,211.00875212455256
UNIMP_SJ,I_MLRTN,1925,7,13.70617635619,67.71019014931592,67.71019014931592
UNIMP_SJ,I_MLRTN,1925,8,6.210644028183971,50.25832231619421,50.25832231619421
UNIMP_SJ,I_MLRTN,1925,9,3.914174174040487,12.740659967201935,12.740659967201935
UNIMP_SJ,I_MLRTN,1925,10,10.536693117928433,19.502636920205425,19.502636920205425
UNIMP_SJ,I_MLRTN,1925,11,29.397748780633,38.59715846844466,38.59715846844466
UNIMP_SJ,I_MLRTN,1925,12,12.645663149086763,16.390947257426195,16.390947257426195
UNIMP_SJ,I_MLRTN,1926,1,17.945099815327648,18.997872129024422,18.997872129024422
UNIMP_SJ,I_MLRTN,1926,2,23.33955202618688,37.47727468751783,37.47727468751783
UNIMP_SJ,I_MLRTN,1926,3,48.96189302050267,71.81868394672145,71.81868394672145
UNIMP_SJ,I_MLRTN,1926,4,240.77269198122096,233.72141762003872,233.72141762003872
UNIMP_SJ,I_MLRTN,1926,5,290.3331536759764,297.54859084994587,297.54859084994587
UNIMP_SJ,I_MLRTN,1926,6,69.90062010752102,152.09150803626068,152.09150803626068
UNIMP_SJ,I_MLRTN,1926,7,7.292718396267643,43.947751738375416,43.947751738375416
UNIMP_SJ,I_MLRTN,1926,8,3.767177900512389,14.401339304128074,14.401339304128074
UNIMP_SJ,I_MLRTN,1926,9,7.254814986498344,32.637485448423355,32.637485448423355
UNIMP_SJ,I_MLRTN,1926,10,13.976701025344411,23.575305315820422,23.575305315820422
UNIMP_SJ,I_MLRTN,1926,11,6.616428930389391,10.300470667297933,10.300470667297933
UNIMP_SJ,I_MLRTN,1926,12,28.222218212741257,40.974848835114024,40.974848835114024
UNIMP_SJ,I_MLRTN,1927,1,31.626551675775303,38.15653634362846,38.15653634362846
UNIMP_SJ,I_MLRTN,1927,2,335.85972140680946,231.48089469732437,231.48089469732437
UNIMP_SJ,I_MLRTN,1927,3,480.2540564894504,343.6873252590171,343.6873252590171
UNIMP_SJ,I_MLRTN,1927,4,277.55293503718804,256.0244748831221,256.0244748831221
UNIMP_SJ,I_MLRTN,1927,5,587.753366998421,543.7862752266409,543.7862752266409
UNIMP_SJ,I_MLRTN,1927,6,285.97551225090643,337.57648945772814,337.57648945772814
UNIMP_SJ,I_MLRTN,1927,7,17.87440585598631,83.65501455337579,83.65501455337579
UNIMP_SJ,I_MLRTN,1927,8,4.456546894914463,25.24019212767359,25.24019212767359
UNIMP_SJ,I_MLRTN,1927,9,3.561540169148932,10.862301495753899,10.862301495753899
UNIMP_SJ,I_MLRTN,1927,10,10.45299554642998,19.361541649676496,19.361541649676496
UNIMP_SJ,I_MLRTN,1927,11,4.892894111334984,10.091455417365967,10.091455417365967
UNIMP_SJ,I_MLRTN,1927,12,5.912576201600584,8.944444296556327,8.944444296556327
UNIMP_SJ,I_MLRTN,1928,1,16.12669412920954,17.4597484049934,17.4597484049934
UNIMP_SJ,I_MLRTN,1928,2,38.35423848106285,51.10387871202766,51.10387871202766
UNIMP_SJ,I_MLRTN,1928,3,291.7095538166114,209.70935268035305,209.70935268035305
UNIMP_SJ,I_MLRTN,1928,4,179.97251885310976,176.8821355239994,176.8821355239994
UNIMP_SJ,I_MLRTN,1928,5,307.55310864248514,318.41061305953866,318.41061305953866
UNIMP_SJ,I_MLRTN,1928,6,79.77486502943542,156.2489791271331,156.2489791271331
UNIMP_SJ,I_MLRTN,1928,7,10.537965240531037,55.3526044235151,55.3526044235151
UNIMP_SJ,I_MLRTN,1928,8,4.363170317889899,23.515832799606464,23.515832799606464
UNIMP_SJ,I_MLRTN,1928,9,3.499093206964864,10.614657371383863,10.614657371383863
UNIMP_SJ,I_MLRTN,1928,10,10.372894478517988,19.16511406872416,19.16511406872416
UNIMP_SJ,I_MLRTN,1928,11,17.686489158406673,22.721708326731513,22.721708326731513
UNIMP_SJ,I_MLRTN,1928,12,11.712046042203154,15.710171982229719,15.710171982229719
UNIMP_SJ,I_MLRTN,1929,1,12.865411653566198,16.00082977234058,16.00082977234058
UNIMP_SJ,I_MLRTN,1929,2,13.383174929868591,12.624138479616533,12.624138479616533
UNIMP_SJ,I_MLRTN,1929,3,46.31155987617282,65.17196560532224,65.17196560532224
UNIMP_SJ,I_MLRTN,1929,4,136.53751300824317,150.46563887361015,150.46563887361015
UNIMP_SJ,I_MLRTN,1929,5,54.42405326694027,73.50756040020059,73.50756040020059
UNIMP_SJ,I_MLRTN,1929,6,10.251309773139246,21.819731426835336,21.819731426835336
UNIMP_SJ,I_MLRTN,1929,7,4.314544884585298,14.330022083667238,14.330022083667238
UNIMP_SJ,I_MLRTN,1929,8,3.346037890866882,7.82699455830786,7.82699455830786
UNIMP_SJ,I_MLRTN,1929,9,2.8602686110523514,3.260309398784405,3.260309398784405
UNIMP_SJ,I_MLRTN,1929,10,3.602643024661202,7.220144388293807,7.220144388293807
UNIMP_SJ,I_MLRTN,1929,11,9.822630228412107,14.61285672052106,14.61285672052106
UNIMP_SJ,I_MLRTN,1929,12,101.30810631498842,90.46578331679089,90.46578331679089
UNIMP_SJ,I_MLRTN,1930,1,14.554942539271655,16.168991476903958,16.168991476903958
UNIMP_SJ,I_MLRTN,1930,2,16.14086302117414,26.88345841241224,26.88345841241224
UNIMP_SJ,I_MLRTN,1930,3,51.86313879721183,73.00759094842714,73.00759094842714
UNIMP_SJ,I_MLRTN,1930,4,72.34602804344242,80.02854319068591,80.02854319068591
UNIMP_SJ,I_MLRTN,1930,5,143.3494586002875,203.15663901032917,203.15663901032917
UNIMP_SJ,I_MLRTN,1930,6,43.38853299242952,142.0552032108097,142.0552032108097
