CalSim,Matched_inflow,Year,Month,vic_val,qmap_preAdj,qmap_postAdj
UNIMP_SJ,I_MLRTN,1921,10,11.5390572327444,20.20575166021189,20.20575166021189
UNIMP_SJ,I_MLRTN,1921,11,7.328585737111445,12.138449066675719,12.138449066675719
UNIMP_SJ,I_MLRTN,1921,12,4.709273867964055,8.009635612582386,8.009635612582386
UNIMP_SJ,I_MLRTN,1922,1,5.459038930427133,9.787031553176073,9.787031553176073
UNIMP_SJ,I_MLRTN,1922,2,6.887621920873194,8.171258111718243,8.171258111718243
UNIMP_SJ,I_MLRTN,1922,3,14.626141407227427,3.8443303109201317,3.8443303109201317
UNIMP_SJ,I_MLRTN,1922,4,27.23869364159396,20.16732210359146,20.16732210359146
UNIMP_SJ,I_MLRTN,1922,5,13.55776556385827,38.73937683608572,38.73937683608572
UNIMP_SJ,I_MLRTN,1922,6,10.303065341329184,22.088956913070657,22.088956913070657
UNIMP_SJ,I_MLRTN,1922,7,4.00161973422769,13.829180119490442,13.829180119490442
UNIMP_SJ,I_MLRTN,1922,8,3.5491419895405025,13.02955185360649,13.02955185360649
UNIMP_SJ,I_MLRTN,1922,9,3.039757191546887,5.472299860604257,5.472299860604257
UNIMP_SJ,I_MLRTN,1922,10,3.985739451823698,9.402602829761221,9.402602829761221
UNIMP_SJ,I_MLRTN,1922,11,13.418094203738592,18.19992585287303,18.19992585287303
UNIMP_SJ,I_MLRTN,1922,12,79.3230884898889,82.95616105829939,82.95616105829939
UNIMP_SJ,I_MLRTN,1923,1,222.01820125084652,158.92392061449323,158.92392061449323
UNIMP_SJ,I_MLRTN,1923,2,346.5133642889446,235.40247353596828,235.40247353596828
UNIMP_SJ,I_MLRTN,1923,3,468.99345283819713,332.50296039828936,332.50296039828936
UNIMP_SJ,I_MLRTN,1923,4,343.0895103521121,306.54250500629644,306.54250500629644
UNIMP_SJ,I_MLRTN,1923,5,715.6931072469323,684.2920613244012,684.2920613244012
UNIMP_SJ,I_MLRTN,1923,6,963.2207520981872,827.1330388846064,827.1330388846064
UNIMP_SJ,I_MLRTN,1923,7,239.0676085278856,323.3761779034868,323.3761779034868
UNIMP_SJ,I_MLRTN,1923,8,31.50326497906057,133.86805309841927,133.86805309841927
UNIMP_SJ,I_MLRTN,1923,9,27.733058841037803,75.30653375871387,75.30653375871387
UNIMP_SJ,I_MLRTN,1923,10,5.375881407179949,10.771384681503953,10.771384681503953
UNIMP_SJ,I_MLRTN,1923,11,17.37841430855125,22.350579483758576,22.350579483758576
UNIMP_SJ,I_MLRTN,1923,12,25.81532878638609,36.36640132695564,36.36640132695564
UNIMP_SJ,I_MLRTN,1924,1,66.28173388126389,74.59334838036838,74.59334838036838
UNIMP_SJ,I_MLRTN,1924,2,101.97196209917988,89.10763789958506,89.10763789958506
UNIMP_SJ,I_MLRTN,1924,3,268.57260400623267,201.0133650931784,201.0133650931784
