CalSim,Matched_inflow,Year,Month,vic_val,qmap_preAdj,qmap_postAdj
UNIMP_SJ,I_MLRTN,1921,10,8.527616897441602,17.555751260691633,17.555751260691633
UNIMP_SJ,I_MLRTN,1921,11,14.315839741311567,19.29203110802105,19.29203110802105
UNIMP_SJ,I_MLRTN,1921,12,8.094739134605456,14.600000381469727,14.600000381469727
UNIMP_SJ,I_MLRTN,1922,1,24.81756987584931,26.82227814884431,26.82227814884431
UNIMP_SJ,I_MLRTN,1922,2,23.683353408793245,37.51782700855273,37.51782700855273
UNIMP_SJ,I_MLRTN,1922,3,89.16163907736318,91.1022560847208,91.1022560847208
UNIMP_SJ,I_MLRTN,1922,4,173.4037924314675,172.4134393311086,172.4134393311086
UNIMP_SJ,I_MLRTN,1922,5,460.66288713060896,463.878313174402,463.878313174402
UNIMP_SJ,I_MLRTN,1922,6,194.39436883339,278.3949614504636,278.3949614504636
UNIMP_SJ,I_MLRTN,1922,7,18.489014977522576,88.50607171332585,88.50607171332585
UNIMP_SJ,I_MLRTN,1922,8,4.949928780057579,37.828242540581414,37.828242540581414
UNIMP_SJ,I_MLRTN,1922,9,4.045990043585444,13.144615096364644,13.144615096364644
UNIMP_SJ,I_MLRTN,1922,10,3.554303850350232,7.134587105162178,7.134587105162178
UNIMP_SJ,I_MLRTN,1922,11,24.3667257541772,33.23738788336851,33.23738788336851
UNIMP_SJ,I_MLRTN,1922,12,42.58134533368761,56.578409248950145,56.578409248950145
UNIMP_SJ,I_MLRTN,1923,1,76.39318855998808,81.41309394260237,81.41309394260237
UNIMP_SJ,I_MLRTN,1923,2,64.85022960556623,68.06661686124134,68.06661686124134
UNIMP_SJ,I_MLRTN,1923,3,146.04993625435586,111.5398083926667,111.5398083926667
UNIMP_SJ,I_MLRTN,1923,4,237.4704242962549,233.01635267848252,233.01635267848252
UNIMP_SJ,I_MLRTN,1923,5,279.8168568027216,295.818370862047,295.818370862047
UNIMP_SJ,I_MLRTN,1923,6,566.3564551978457,535.8404584289979,535.8404584289979
UNIMP_SJ,I_MLRTN,1923,7,104.92928575882596,206.95671974666104,206.95671974666104
UNIMP_SJ,I_MLRTN,1923,8,5.993708459188541,49.76991728607872,49.76991728607872
UNIMP_SJ,I_MLRTN,1923,9,3.684154189679975,11.497725314288898,11.497725314288898
UNIMP_SJ,I_MLRTN,1923,10,3.7348549046499593,8.150441703232344,8.150441703232344
UNIMP_SJ,I_MLRTN,1923,11,110.90274281127527,117.39814094877106,117.39814094877106
UNIMP_SJ,I_MLRTN,1923,12,161.14803118624923,212.56403414441226,212.56403414441226
UNIMP_SJ,I_MLRTN,1924,1,250.08578378237067,183.81081595274193,183.81081595274193
UNIMP_SJ,I_MLRTN,1924,2,88.67642244889667,85.69128369361613,85.69128369361613
UNIMP_SJ,I_MLRTN,1924,3,174.86418570225703,132.16870893079596,132.16870893079596
UNIMP_SJ,I_MLRTN,1924,4,197.18631553133287,195.43010017188715,195.43010017188715
UNIMP_SJ,I_MLRTN,1924,5,413.51049024823567,434.8786568024807,434.8786568024807
UNIMP_SJ,I_MLRTN,1924,6,636.9219310609801,561.1683639214828,561.1683639214828
UNIMP_SJ,I_MLRTN,1924,7,54.588838518396976,170.5959154477448,170.5959154477448
UNIMP_SJ,I_MLRTN,1924,8,6.304259841613433,50.467205833365334,50.467205833365334
UNIMP_SJ,I_MLRTN,1924,9,3.832921851093495,11.598896693319416,11.598896693319416
UNIMP_SJ,I_MLRTN,1924,10,5.45217676030228,10.810491670657871,10.810491670657871
UNIMP_SJ,I_MLRTN,1924,11,16.554956697166954,21.96474235621828,21.96474235621828
UNIMP_SJ,I_MLRTN,1924,12,36.657132503323,50.06658115758151,50.06658115758151
UNIMP_SJ,I_MLRTN,1925,1,10.793366168049248,12.14321345126371,12.14321345126371
UNIMP_SJ,I_MLRTN,1925,2,14.495070689321103,17.274556445015456,17.274556445015456
UNIMP_SJ,I_MLRTN,1925,3,72.06619766158937,82.28074035206109,82.28074035206109
UNIMP_SJ,I_MLRTN,1925,4,53.031787159384265,58.56121434575173,58.56121434575173
UNIMP_SJ,I_MLRTN,1925,5,39.81269485524424,58.33080818495489,58.33080818495489
UNIMP_SJ,I_MLRTN,1925,6,9.699468648977769,18.66596527261877,18.66596527261877
UNIMP_SJ,I_MLRTN,1925,7,4.098953974192734,13.829180119490442,13.829180119490442
UNIMP_SJ,I_MLRTN,1925,8,3.2716974527577114,7.614157455491034,7.614157455491034
UNIMP_SJ,I_MLRTN,1925,9,8.050900138069165,35.254705615073824,35.254705615073824
UNIMP_SJ,I_MLRTN,1925,10,11.27719848068063,20.14962981090873,20.14962981090873
UNIMP_SJ,I_MLRTN,1925,11,27.34046518762821,35.29408596060617,35.29408596060617
UNIMP_SJ,I_MLRTN,1925,12,14.856150148439411,20.707101720665275,20.707101720665275
UNIMP_SJ,I_MLRTN,1926,1,125.99585459788436,110.94202017774597,110.94202017774597
UNIMP_SJ,I_MLRTN,1926,2,162.47261442742493,114.22500761647899,114.22500761647899
UNIMP_SJ,I_MLRTN,1926,3,159.30772502050766,126.05663722425852,126.05663722425852
UNIMP_SJ,I_MLRTN,1926,4,155.64933774223323,164.89072403206887,164.89072403206887
UNIMP_SJ,I_MLRTN,1926,5,393.2069561508988,382.7548685681653,382.7548685681653
UNIMP_SJ,I_MLRTN,1926,6,595.0706325434808,548.7873982048784,548.7873982048784
UNIMP_SJ,I_MLRTN,1926,7,94.03926843349244,192.86300131535126,192.86300131535126
UNIMP_SJ,I_MLRTN,1926,8,6.684004248061483,52.18470830181735,52.18470830181735
UNIMP_SJ,I_MLRTN,1926,9,3.6125434724491687,10.956426357570892,10.956426357570892
UNIMP_SJ,I_MLRTN,1926,10,10.41057703738874,19.257521000067552,19.257521000067552
UNIMP_SJ,I_MLRTN,1926,11,38.59084496815235,51.079267823557835,51.079267823557835
UNIMP_SJ,I_MLRTN,1926,12,31.220977502546283,47.24659993853112,47.24659993853112
UNIMP_SJ,I_MLRTN,1927,1,112.4104036752356,91.94524185164657,91.94524185164657
UNIMP_SJ,I_MLRTN,1927,2,66.27986928940646,68.73527143992122,68.73527143992122
UNIMP_SJ,I_MLRTN,1927,3,184.0694388077868,136.88870488497446,136.88870488497446
UNIMP_SJ,I_MLRTN,1927,4,249.2615772174242,241.31430385822196,241.31430385822196
UNIMP_SJ,I_MLRTN,1927,5,421.5527977375365,437.10955196809243,437.10955196809243
UNIMP_SJ,I_MLRTN,1927,6,245.8140276865572,316.79423592697395,316.79423592697395
UNIMP_SJ,I_MLRTN,1927,7,14.200508418639794,69.4574612149733,69.4574612149733
UNIMP_SJ,I_MLRTN,1927,8,5.214198306763908,42.03590592750543,42.03590592750543
UNIMP_SJ,I_MLRTN,1927,9,3.2659605043951423,6.887158282203474,6.887158282203474
UNIMP_SJ,I_MLRTN,1927,10,4.37294016936206,9.695680075778723,9.695680075778723
UNIMP_SJ,I_MLRTN,1927,11,15.230585464873796,20.757820391029245,20.757820391029245
UNIMP_SJ,I_MLRTN,1927,12,59.28886678928314,70.25309521021244,70.25309521021244
UNIMP_SJ,I_MLRTN,1928,1,47.033157629646176,57.36329214704261,57.36329214704261
UNIMP_SJ,I_MLRTN,1928,2,100.2765526935945,88.67199412686405,88.67199412686405
UNIMP_SJ,I_MLRTN,1928,3,230.82853836399147,173.80069979550117,173.80069979550117
UNIMP_SJ,I_MLRTN,1928,4,189.78942095469296,190.50391919579855,190.50391919579855
UNIMP_SJ,I_MLRTN,1928,5,539.2896392818352,508.7415602010371,508.7415602010371
UNIMP_SJ,I_MLRTN,1928,6,622.8263969134847,556.9984496961356,556.9984496961356
UNIMP_SJ,I_MLRTN,1928,7,55.754186033500645,171.40030580382236,171.40030580382236
UNIMP_SJ,I_MLRTN,1928,8,6.593731021696477,51.868236257715495,51.868236257715495
UNIMP_SJ,I_MLRTN,1928,9,6.613319724474532,27.253223575140844,27.253223575140844
UNIMP_SJ,I_MLRTN,1928,10,27.18948718450287,48.09742809753349,48.09742809753349
UNIMP_SJ,I_MLRTN,1928,11,17.736261495302426,22.78576013709688,22.78576013709688
UNIMP_SJ,I_MLRTN,1928,12,16.294166440876158,26.127961506866512,26.127961506866512
UNIMP_SJ,I_MLRTN,1929,1,295.7589652865857,211.64757867878805,211.64757867878805
