Date,value
1/31/2010,1441.338889
2/28/2010,1545.55
3/31/2010,1599.361111
4/30/2010,1641.111111
5/31/2010,1760.388889
6/30/2010,1915.755556
7/31/2010,1800.011111
8/31/2010,1651.894444
9/30/2010,1561.988889
10/31/2010,1350.686207
11/30/2010,1366.475862
12/31/2010,1437.32069
1/31/2011,1536.741379
2/28/2011,1611.327586
3/31/2011,1622.724138
4/30/2011,1648.537931
5/31/2011,1802.237931
6/30/2011,1995.331034
7/31/2011,1905.424138
8/31/2011,1758.506897
9/30/2011,1659.665517
10/31/2011,1456.541176
11/30/2011,1461.741176
12/31/2011,1463.523529
1/31/2012,1463.182353
2/29/2012,1527.347059
3/31/2012,1576.223529
4/30/2012,1559.3
5/31/2012,1633.458824
6/30/2012,1610.5
7/31/2012,1444.570588
8/31/2012,1290.9
9/30/2012,1206.458824
10/31/2012,1088.590909
11/30/2012,1085.590909
12/31/2012,1077.554545
1/31/2013,1059.245455
2/28/2013,1079.290909
3/31/2013,1092.072727
4/30/2013,1045.872727
5/31/2013,1084.8
6/30/2013,1051.595455
7/31/2013,929.7681818
8/31/2013,816.6090909
9/30/2013,751.4909091
10/31/2013,1088.590909
11/30/2013,1085.590909
12/31/2013,1077.554545
1/31/2014,1059.245455
2/28/2014,1079.290909
3/31/2014,1092.072727
4/30/2014,1045.872727
5/31/2014,1084.8
6/30/2014,1051.595455
7/31/2014,929.7681818
8/31/2014,816.6090909
9/30/2014,751.4909091
10/31/2014,1088.590909
11/30/2014,1085.590909
12/31/2014,1077.554545
1/31/2015,1059.245455
2/28/2015,1079.290909
3/31/2015,1092.072727
4/30/2015,1045.872727
5/31/2015,1084.8
6/30/2015,1051.595455
7/31/2015,929.7681818
8/31/2015,816.6090909
9/30/2015,751.4909091
10/31/2015,1456.541176
11/30/2015,1461.741176
12/31/2015,1463.523529
1/31/2016,1463.182353
2/29/2016,1527.347059
3/31/2016,1576.223529
4/30/2016,1559.3
5/31/2016,1633.458824
6/30/2016,1610.5
7/31/2016,1444.570588
8/31/2016,1290.9
9/30/2016,1206.458824
10/31/2016,1350.686207
11/30/2016,1366.475862
12/31/2016,1437.32069
1/31/2017,1536.741379
2/28/2017,1611.327586
3/31/2017,1622.724138
4/30/2017,1648.537931
5/31/2017,1802.237931
6/30/2017,1995.331034
7/31/2017,1905.424138
8/31/2017,1758.506897
9/30/2017,1659.665517
10/31/2017,1330.566667
11/30/2017,1345.006667
12/31/2017,1341.086667
1/31/2018,1345.393333
2/28/2018,1435.926667
3/31/2018,1500.02
4/30/2018,1535.153333
5/31/2018,1663.246667
6/30/2018,1757.933333
7/31/2018,1630.34
8/31/2018,1486.386667
9/30/2018,1400.713333
10/31/2018,1350.686207
11/30/2018,1366.475862
12/31/2018,1437.32069
1/31/2019,1536.741379
2/28/2019,1611.327586
3/31/2019,1622.724138
4/30/2019,1648.537931
5/31/2019,1802.237931
6/30/2019,1995.331034
7/31/2019,1905.424138
8/31/2019,1758.506897
9/30/2019,1659.665517
10/31/2019,1456.541176
11/30/2019,1461.741176
12/31/2019,1463.523529
1/31/2020,1463.182353
2/29/2020,1527.347059
3/31/2020,1576.223529
4/30/2020,1559.3
5/31/2020,1633.458824
6/30/2020,1610.5
7/31/2020,1444.570588
8/31/2020,1290.9
9/30/2020,1206.458824
10/31/2020,1088.590909
11/30/2020,1085.590909
12/31/2020,1077.554545
1/31/2021,1059.245455
2/28/2021,1079.290909
3/31/2021,1092.072727
4/30/2021,1045.872727
5/31/2021,1084.8
6/30/2021,1051.595455
7/31/2021,929.7681818
8/31/2021,816.6090909
9/30/2021,751.4909091
