2007	40.28125	-121.71875	36.87710189819	0.00079809595
2008	40.28125	-121.78125	36.87850189209	4.62738875075
2009	40.28125	-121.84375	36.88000106812	21.14344619130
2010	40.28125	-121.90625	36.88150024414	25.06735434000
2011	40.28125	-121.96875	36.88309860229	23.09254102760
2012	40.28125	-122.03125	36.88479995728	17.85282900950
2013	40.28125	-122.09375	36.88639831543	27.67704745170
2014	40.28125	-122.15625	36.88819885254	21.82226718170
2015	40.28125	-122.21875	36.88999938965	0.48010190613
2077	40.34375	-121.65625	36.84209823608	1.64246112351
2078	40.34375	-121.71875	36.84339904785	13.65287498030
2079	40.34375	-121.78125	36.84489822388	23.46181249000
2080	40.34375	-121.84375	36.84640121460	20.17825169490
2081	40.34375	-121.90625	36.84790039062	17.79071560700
2082	40.34375	-121.96875	36.84949874878	18.68493572140
2083	40.34375	-122.03125	36.85110092163	18.24209909010
2084	40.34375	-122.09375	36.85279846191	1.19943956257
2925	40.21875	-122.09375	36.91999816895	0.84811981938
2926	40.21875	-122.15625	36.92179870605	6.51055326243
