3527	38.90625	-120.71875	37.58829879761	0.12563857992
3528	38.90625	-120.78125	37.58900070190	8.56546752753
3529	38.90625	-120.84375	37.58969879150	18.08075555250
3530	38.90625	-120.90625	37.59049987793	11.58885108930
3531	38.90625	-120.96875	37.59130096436	17.52950961780
3532	38.90625	-121.03125	37.59209823608	6.44971460390
3587	38.96875	-120.71875	37.55569839478	17.18691307060
3588	38.96875	-120.78125	37.55640029907	37.47684714380
3589	38.96875	-120.84375	37.55709838867	37.55710260240
3590	38.96875	-120.90625	37.55789947510	35.92289895060
3591	38.96875	-120.96875	37.55870056152	10.96216349290
3646	39.03125	-120.71875	37.52310180664	2.18251307538
3647	39.03125	-120.78125	37.52379989624	24.78708338890
3648	39.03125	-120.84375	37.52450180054	7.74485149067
3649	39.03125	-120.90625	37.52519989014	1.05803182895
3704	39.09375	-120.71875	37.49039840698	4.90850291236
3705	39.09375	-120.78125	37.49110031128	0.00234020865
